Y,X1,X2,X3,X4,X5,X6,X7,X8
Won,49,8,0,48.36429333,45.28306732,61.81485853,41.76927628,47.9112253
Not Won,47,8,0,52.286216,80.40096142,36.25946943,34.46425947,49.94095096
Not Won,50,1,0,27.48661882,35.72693024,29.33722796,98.94099413,51.01370861
Won,63,9,1,47.79065961,26.25048319,52.44948714,16.98529981,35.51871993
Not Won,39,8,0,54.49879096,59.19241371,60.08572605,52.94342614,67.68307173
Not Won,85,1,1,7.79307115,7.908923347,16.90785755,34.27134183,3.685532807
Not Won,28,7,0,81.15395059,57.79690453,80.61919768,50.79999162,81.07795082
Won,72,10,0,24.36143391,21.9249603,26.82819839,36.40057276,22.51083436
Not Won,30,0,0,70.84231452,78.75142415,65.52117704,39.31008936,82.45232801
Not Won,17,6,0,60.79901755,82.30277211,91.58478219,77.95881081,89.25377289
Won,30,1,1,68.06418117,67.64952086,67.55817076,54.18422415,80.79013345
Not Won,55,2,0,45.54238566,40.62736224,70.03035595,24.17659697,35.7027184
Not Won,41,8,0,64.23344028,71.9280028,46.43011876,29.5700505,72.99074011
Not Won,48,2,0,43.48161585,35.56515815,67.04026552,57.55806517,47.56395643
Won,67,8,1,47.18226861,38.28411278,33.9653965,10.09969645,26.14098863
Won,77,3,1,15.2009921,17.59723274,21.98644508,39.50882695,14.75238344
Not Won,57,2,1,20.42944141,20.52111006,27.34606271,98.76105759,38.58447427
Not Won,14,8,0,85.00819046,76.10501491,71.84617424,86.05755893,97.6778393
Not Won,75,2,0,23.48581517,26.35049116,26.34182027,22.09311001,17.82893138
Won,63,10,1,31.74896774,35.42422406,29.29219233,48.2881395,31.68808934
Not Won,54,3,0,34.43788274,38.03612093,70.37876315,40.88031787,35.16397357
Not Won,24,1,0,72.57798734,49.95096151,72.51579506,81.18646875,93.39353712
Not Won,95,1,0,0.81339818,2.05884606,4.316458901,9.194512482,0.596150918
Won,60,9,1,42.76320944,29.63768779,34.27301728,47.5591137,36.61696878
Won,73,9,1,36.27434557,17.38509843,24.48330415,25.93229658,21.21928777
Won,58,9,1,42.06157861,31.06013106,28.70473861,57.06601778,43.01457771
Won,61,9,1,54.15388084,42.32066812,43.46437315,7.077502301,39.1552065
Not Won,32,5,0,81.28469081,74.90359281,80.85360831,17.0327817,76.26630808
Won,52,9,1,37.06334878,40.04322034,43.09390826,67.17544777,46.05432956
Not Won,59,1,1,25.52035427,25.43330987,48.14306223,68.06083261,31.57368872
Not Won,73,2,1,2.632984974,8.645364113,5.793476088,90.86157959,21.42443645
Won,59,9,1,34.64818391,39.73207781,27.39403441,52.53372445,43.49039782
Won,56,10,0,29.78020261,39.869502,40.88795825,58.51532779,44.55549999
Not Won,36,1,0,81.54713648,78.11320293,38.81161874,31.05607371,78.71362789
Not Won,81,1,0,25.78697463,16.47798852,27.86812618,8.148973442,9.04415765
Not Won,48,0,0,50.96041071,60.88532109,65.09656632,19.49149361,53.63624745
Not Won,14,2,0,87.40042287,89.29901409,45.63735383,99,98.04737624
Not Won,93,3,0,5.63974862,2.527594656,17.45750309,3.721305491,0.120381658
Not Won,45,0,0,43.99850285,59.77094824,59.98086494,41.5737675,58.44788381
Won,52,10,0,42.32348618,39.99275041,45.1326308,58.28179529,47.66044075
Not Won,26,5,0,72.38435957,68.06405152,74.72911928,59.10720526,85.04996577
Not Won,30,8,0,96.01367021,94.01499553,41.98563717,23.38927188,85.35326021
Won,48,9,1,46.30751389,47.15143359,41.14005327,56.94617556,59.45942527
Not Won,72,2,0,20.26794589,27.23981246,13.64938594,50.92977908,18.84915132
Not Won,76,1,0,19.06109278,35.44146983,25.90091898,19.75995994,12.63448191
Not Won,38,7,0,69.19148676,69.0891765,53.84422126,32.77233673,75.2403558
Not Won,39,7,0,55.12089221,60.50925434,63.90940461,49.65951754,66.48254324
Not Won,40,8,0,47.85796537,60.96823326,62.74679904,55.05829017,65.27535777
Not Won,41,2,0,53.80796851,46.29731813,45.76784503,67.8260501,70.7201292
Not Won,70,2,1,18.92656127,16.6680487,14.02440436,70.55618124,20.92099646
Not Won,33,2,0,47.02041386,48.83135277,68.11686332,89.10402363,71.87846629
Not Won,92,2,1,2.510305908,1.983615907,21.6608443,8.532973007,1.43096591
Not Won,48,7,0,6.13109011,97.00735805,98.59577725,20.76957939,25.78032764
Won,68,7,1,43.81313026,39.56832802,22.04745281,16.19819505,31.12331975
Won,62,7,1,43.743912,47.59711092,47.38911005,11.25063488,30.08372232
Not Won,3,6,0,94.38722521,90.38092759,91.8338854,96.7968849,99
Not Won,32,6,0,71.45187915,70.22336852,69.90005158,41.39890533,76.57237821
Won,65,7,1,29.13944133,27.7896301,36.80468541,47.22662846,24.87381758
Not Won,68,2,0,33.61419686,31.12047282,48.58633673,17.68647736,19.52376358
Won,68,8,1,33.42380332,31.89321492,44.00719657,17.02814456,25.62006632
Won,51,0,1,48.82308404,52.34430169,46.37806203,36.68096854,52.29885413
Won,47,2,1,42.62605202,83.17141855,70.00269162,7.62045319,52.36108533
Won,45,8,1,46.61834889,50.96123049,45.79421886,63.9297155,56.42776187
Not Won,88,1,1,3.266049358,3.018251494,3.08635109,38.6049214,4.204482061
Not Won,36,8,0,67.35747592,65.11814861,67.72551206,36.45491228,71.53215874
Not Won,82,2,1,5.341440863,5.359420597,11.71196305,54.36655406,7.825465783
Won,58,9,1,38.09876475,48.5502788,44.43596799,31.99875547,37.49141183
Won,60,8,1,34.03400224,31.53062751,30.66395854,57.01652071,40.09790425
Not Won,36,7,0,65.41166609,69.18693651,81.43543259,27.46162917,68.4802971
Not Won,25,3,0,75.75637792,69.53604969,72.62105878,59.73593515,87.0322496
Not Won,42,1,0,74.24401563,73.06716496,11.10789619,38.72656306,83.964819
Won,46,0,1,73.63912119,37.14023377,43.95332371,50.70261145,52.74643824
Won,43,0,1,70.42574456,49.43735089,36.13760109,46.66551175,74.57426806
Not Won,30,7,0,63.29651098,62.01328592,70.97625874,59.2314746,83.54617986
Won,56,10,1,46.47191989,38.19836881,48.96631749,35.50790617,39.82526146
Won,56,10,1,41.59503161,38.35590207,31.60799986,53.17146899,46.78182479
Won,46,7,0,50.56507235,49.03135823,50.45965151,52.09845347,58.15662711
Not Won,59,2,0,29.40460394,28.84199869,60.86159531,46.80854199,30.47241977
Not Won,59,2,0,25.74469106,20.20509829,17.27507886,90.88169538,43.06729334
Won,47,0,1,48.55289623,57.26978069,52.75101016,37.47964586,58.37560366
Not Won,39,7,0,60.78237888,54.01560294,56.01458196,48.74246809,76.88771349
Not Won,41,4,0,46.45308414,45.54011379,56.14309473,72.77594834,64.12121183
Won,60,8,1,33.61806171,30.19533379,33.64935309,56.07261255,38.11400804
Won,49,0,1,69.35910286,37.00697084,41.7385851,28.77537936,69.11462521
Not Won,38,2,0,48.16687512,73.06896596,66.20017198,55.2868983,58.30627212
Won,55,9,1,37.57841172,33.88024786,45.28026169,57.75872278,40.48150635
Won,57,9,0,35.4302339,37.53743189,41.38525519,53.93165119,36.69449821
Not Won,39,2,1,10.07829649,65.68901671,75.61325977,82.48164133,59.54648928
Not Won,76,0,0,23.05975369,23.58708811,43.99205094,11.69500024,12.53377002
Won,56,8,1,52.0949027,47.01564663,48.73759763,12.61306699,49.42802626
Won,67,10,0,27.91270787,32.1947795,26.22896978,47.43056509,25.67578566
Won,49,7,1,45.72165976,46.5526967,43.48129662,51.64761228,60.05687918
Won,61,3,1,38.54364206,40.43057107,60.13518311,13.18866227,32.18661403
Won,60,8,1,38.28352947,31.58310873,32.70509093,47.77023505,39.50926355
Not Won,29,6,0,84.4356445,86.94598213,86.06501447,11.48630966,76.60153405
Won,43,2,1,42.61714766,39.38318657,58.60975005,72.99379654,60.43760178
Won,48,0,1,47.61245313,56.27924935,38.59747744,53.17494814,55.09424097
Won,42,0,1,62.15705562,52.55448575,41.22532612,57.23334541,68.3713171
Won,50,3,1,36.72490168,44.88163268,65.47165967,52.92304456,42.12481947
Not Won,28,5,0,59.89946921,58.79342286,62.93376735,84.23696807,81.99785076
Not Won,8,2,0,83.33075242,85.68936064,88.64168271,93.45905755,98.79818531
Won,55,9,0,34.05527807,28.24100346,42.16731377,71.13970053,41.94157487
Not Won,51,0,1,36.76637524,37.04490229,30.37935384,80.49795863,49.9302733
Not Won,34,5,0,58.15201444,45.33194628,69.17830229,73.7124043,75.32850065
Won,56,9,1,41.60960264,43.46400851,56.1261539,32.2262034,39.87861972
Won,55,0,1,46.39593039,56.13760977,39.9127727,24.21244366,48.87109445
Won,67,8,1,21.04623634,38.83149989,30.49088547,42.9569546,23.9383701
Not Won,33,2,0,72.88815801,60.67776201,57.12535858,55.32061383,79.37531794
Won,54,9,1,50.77134267,44.25901412,48.02618411,32.91544109,45.71043892
Won,50,0,1,51.24469199,58.47213905,30.50086599,41.42654442,58.83441329
Not Won,85,2,1,9.930290937,10.44981497,11.39307983,31.49462968,4.963437911
Won,45,0,1,60.88919919,57.05690184,43.50353903,35.76121911,67.53958535
Not Won,88,3,1,17.71671006,18.47033898,10.13943929,3.69236373,2.497929584
Won,47,8,1,43.80298493,42.56439102,35.67968472,68.59488196,63.66046948
Not Won,79,3,1,16.33013079,10.77058618,9.042500603,52.48577943,11.6094528
Won,71,9,1,30.12426296,25.29051831,40.46784713,25.07795841,17.54588045
Not Won,26,2,0,75.91050886,77.05999712,87.29313837,36.6671972,80.57923254
Not Won,63,1,0,17.9452354,14.38352549,34.62137645,81.22102341,26.82836927
Won,78,3,1,21.55310446,21.78367999,25.55396832,18.86919441,12.82599053
Not Won,78,4,1,20.26848243,21.5435346,23.41972664,26.41150465,11.27744209
Not Won,37,2,0,65.85704946,37.76758272,59.35326308,66.00007671,74.19892932
Not Won,17,2,0,70.93470194,87.63048011,99,56.04396232,91.33631023
Won,74,10,1,36.97705361,14.37132479,28.78498413,26.5758088,17.83717591
Not Won,79,3,0,34.59873944,25.30700137,22.43251519,1.988929301,15.98081637
Not Won,47,1,0,51.76721042,19.8842728,27.18192611,87.95476773,66.42972478
Not Won,44,5,0,73.86458635,35.06445429,57.29556675,29.3037312,73.00392901
Won,52,8,1,42.31641078,37.5865322,65.65510547,46.94185721,39.34429364
Not Won,70,1,0,23.09185435,6.10586241,47.23351162,47.61558755,16.6648532
Won,,,,37.29,79.5624839,92.31372989,61.08229458,36.66959948
Won,50,7,1,48.56980047,41.20271476,41.64435432,48.1310168,59.86202791
Won,67,7,1,25.4607485,21.25233205,36.10303324,51.25537587,24.74733896
Not Won,41,1,1,48.7005328,48.42087913,61.07136687,60.39434795,68.40675141
Not Won,46,0,0,40.88882987,38.35169637,46.35492077,73.99459568,59.59167022
Won,34,4,1,54.50253438,72.93766176,37.43865365,75.61546599,78.68026517
Not Won,36,7,0,71.67552596,87.77126513,75.92527441,8.940743102,65.07655258
Not Won,20,1,0,94.89741085,74.23497237,76.47063104,51.53932959,91.79531557
Not Won,33,6,0,62.63917704,62.3549273,60.43130098,62.31217059,76.63315379
Not Won,42,4,0,50.59448985,60.29492551,48.97254956,48.40380179,69.68734821
Not Won,43,7,0,47.41254444,62.92294795,59.60573795,39.84578411,63.97843528
Not Won,27,3,0,69.63394869,35.23678494,68.15535505,93.50134325,85.28316069
Not Won,44,1,0,38.55277233,32.71187599,55.2068661,88.47363951,53.87769613
Won,55,7,0,40.7337558,39.31172253,37.14156796,56.96479402,43.37934696
Not Won,64,2,0,0.935405832,51.36634027,67.50827397,24.27102667,29.9996126
Not Won,25,7,0,59.68569631,71.83479218,60.33577382,84.31947235,85.50320609
Not Won,35,7,0,47.60050013,65.55567491,52.2349651,70.62644485,79.08276697
Won,43,0,1,65.32755515,37.60645469,38.59414988,64.11382239,69.82188241
Won,45,3,1,47.09612067,47.31477797,63.73579491,49.57132908,57.13987647
Not Won,36,5,0,55.74251722,58.93031814,80.25389828,43.54186082,72.14987943
Not Won,37,7,0,61.45538403,62.09744043,69.90869803,44.72191043,68.0854945
Won,44,0,1,62.71979354,54.83345034,34.27704461,53.01592039,66.27456692
Won,47,7,0,51.64790073,46.24744409,50.73991208,48.35842145,56.32117899
Not Won,46,2,1,35.86174438,37.35577976,51.39993662,82.17037686,53.95575269
Not Won,75,1,0,32.65374911,25.19654221,43.3382856,3.593504891,11.30912057
Not Won,74,3,0,28.52215639,30.89983382,43.00570769,4.811012611,17.75614994
Not Won,52,3,1,5.661436684,19.93463583,65.46026192,67.28506189,71.10090527
Not Won,70,3,0,19.70481362,22.36783551,36.77038469,48.00684941,16.4974482
Not Won,16,8,0,73.78853418,80.49920768,64.82186401,91.51728489,98.89691026
Won,52,10,0,48.08389898,36.70593555,41.32472506,53.6596259,52.49855246
Not Won,38,0,1,47.111124,51.94303516,40.74883831,89.70557931,69.49936025
Won,60,8,1,44.52295532,42.56318848,42.83583262,20.05560936,41.18127121
Not Won,41,0,0,57.93533522,38.18623434,62.25202642,63.97415854,63.02012898
Won,62,7,0,54.92387172,38.50374137,23.39620952,20.48824307,42.92711807
Not Won,61,2,1,21.54181676,22.57450109,29.59728979,83.18847017,31.61008356
Not Won,45,2,1,41.82530857,41.97343424,32.90148949,84.22952078,63.33078715
Not Won,13,3,0,94.03936971,80.98795698,81.22204887,70.52495478,94.17159955
Won,46,8,0,50.89680791,44.94575968,40.06096363,64.9752427,57.55057716
Not Won,28,8,0,66.64147207,71.58349699,80.92083914,50.93491456,79.26245163
Not Won,36,3,0,56.7372376,41.32028436,45.83914064,84.17003561,82.25996436
Won,51,7,1,40.78684457,31.61173137,35.30288518,73.40373987,54.33646958
Not Won,25,3,0,77.06534578,78.89521812,66.36343757,50.29269664,90.34173508
Not Won,50,7,0,38.17532932,74.76468452,35.23095853,44.53020709,49.39757876
Won,69,9,1,26.94379105,24.80377418,23.19009421,48.46435905,21.95962781
Won,49,9,1,46.65277044,42.84450256,45.60443184,50.95623937,59.04482999
Won,56,0,1,55.02441031,48.40329203,47.72247368,15.48171926,45.58904695
Not Won,35,5,0,64.45267557,45.78612059,42.08082858,83.30987387,81.51400269
Won,40,2,0,63.59929497,28.54414976,70.69213654,52.5154077,76.84147818
Not Won,30,6,0,76.48119439,64.31140322,73.13864183,45.19818984,82.5565355
Not Won,77,2,0,34.47547807,9.813857373,33.57845208,17.19899835,10.47194981
Not Won,40,5,0,55.81906315,50.85070049,63.85729705,53.92460893,63.89163688
Not Won,34,5,0,80.08563054,56.99110343,23.16322958,72.33207188,86.98741769
Won,69,8,1,35.07848142,31.58666525,37.34458725,22.06855286,20.55710432
Not Won,35,6,0,51.14294091,79.89012101,65.74730326,50.73311551,69.34752252
Not Won,23,8,0,62.74878263,69.26270351,68.49121495,84.87052972,87.48099426
Not Won,65,3,0,40.30380619,40.84127954,55.48681022,7.382672002,24.77532559
Won,56,8,1,38.93263866,36.97891075,31.8931596,61.98873482,40.37851226
Not Won,32,6,0,52.17289155,55.0548028,50.43090555,92.74515712,79.19512921
Won,50,9,1,57.56557156,42.67755049,28.48930286,52.10097701,57.71827581
Not Won,35,4,0,63.83064849,64.37540573,74.85293212,33.65002918,76.39839423
Not Won,71,0,0,53.34648107,6.920054788,44.27565605,23.91903663,7.832030554
Won,50,9,1,45.09399104,48.86975947,41.34621256,53.29606232,51.1639692
Not Won,85,1,0,13.00503438,12.60090987,27.04524736,13.58741848,2.497930683
Not Won,41,7,0,31.84397116,73.95000749,65.60073414,51.78351704,62.37245284
Not Won,10,1,0,80.98319524,84.23162152,85.31291665,90.94847877,97.8099724
Not Won,54,1,0,32.11831702,18.57749015,31.98409158,92.88700175,46.05597892
Won,57,7,0,40.48602032,40.95512693,30.93925102,52.9455136,40.96316994
Won,51,7,1,42.46772221,47.99095941,35.57753447,56.89965645,53.80430742
Won,62,10,1,38.33834046,21.73650544,16.09610604,67.79321981,36.49676494
Won,66,7,1,39.61687679,34.29485716,30.1016511,23.64483711,32.30244402
Not Won,75,0,0,63.33899567,8.556958021,10.53432799,30.83291124,5.159937078
Won,49,0,1,48.98653137,56.02991374,46.9138944,37.43987557,54.9949713
Won,52,8,1,40.09525569,31.44974937,33.90262158,75.14079689,49.63043488
Not Won,15,2,0,77.71166978,85.98307888,85.59543272,68.07951568,94.91020286
Not Won,14,8,0,72.07511368,84.61566033,82.91430039,84.67885493,95.56597257
Won,55,9,1,38.70332397,42.71670256,63.49179599,37.81307999,35.80072338
Won,63,8,1,41.89629876,45.48641456,42.11714635,15.78237339,30.31540296
Not Won,32,5,0,57.70267023,49.44557879,49.05208801,93.74031686,79.05776499
Not Won,33,1,0,68.59724149,67.60853048,66.59940923,46.38900868,76.79796791
Won,68,7,1,43.41920719,40.1975798,34.73783279,10.47563167,24.85376995
Won,52,8,0,41.55738797,47.33229795,41.19622047,47.90694587,52.02941563
Not Won,41,5,0,59.35130944,42.3378066,44.8514547,64.07577323,75.71229019
Won,58,8,1,30.59242149,44.43247547,53.74576981,32.02096721,38.40845811
Not Won,38,3,0,43.51211036,45.59659872,42.91995524,91.38087862,74.38582128
Not Won,77,2,0,33.7011769,26.84459333,30.94255423,7.16540813,10.003624
Not Won,36,2,1,34.5575144,51.1281856,79.84629163,91.64784583,52.38288313
Not Won,76,3,1,11.05224003,9.077591267,28.11084736,48.42237187,16.08881119
Not Won,21,3,0,83.90375912,81.42795977,72.20942408,50.41753035,93.8879481
Not Won,39,4,0,53.49813215,59.30517026,48.4511461,55.52317316,76.56085813
Won,57,9,1,45.9438558,40.9278185,38.06824841,38.42258097,41.4414873
Not Won,15,5,0,88.47704894,87.19814527,89.58076068,53.99140889,92.13175816
Won,58,8,1,40.42852815,37.65153113,35.25560349,46.52278593,39.29493898
Not Won,25,8,0,62.24985314,76.14712029,68.43722173,70.70234017,84.31235529
Not Won,46,5,0,68.68994238,58.7969102,55.37992712,16.17247243,62.10076077
Not Won,50,2,0,16.6827533,11.84579426,83.40570985,90.8482973,36.86401581
Not Won,36,6,0,56.21147537,81.56361239,51.33100607,52.54779906,69.8867835
Not Won,20,5,0,90.7945035,99,83.48739344,28.77512524,84.66366705
Not Won,82,2,0,25.85497624,14.80192708,16.65652581,14.94176284,13.21513933
Not Won,38,0,1,40.58499711,42.28859121,44.92001559,98.56131555,75.65303112
Won,72,9,1,30.93592329,29.58687365,35.29441994,14.10136815,21.97020024
Not Won,48,2,0,63.07490499,66.89008409,65.03933596,2.351487567,54.72600648
Won,62,8,1,24.07451967,27.77283526,40.21382471,58.13627092,29.68059611
Won,55,7,0,51.31695627,40.23739661,16.51654437,52.67295433,54.77352536
Won,66,10,0,31.44575691,27.37560868,32.10700421,44.26531425,28.37231786
Not Won,73,1,0,41.05496965,29.04175553,36.09435243,4.604960281,16.19805571
Won,50,7,1,55.2791299,35.12943421,44.05425144,48.02485953,56.08867011
Won,59,9,1,45.62959681,45.13770847,36.91638452,29.57619411,39.90342296
Not Won,38,6,0,51.10814823,58.21836737,53.99804637,66.29650271,71.77701378
Won,51,0,1,59.60723683,50.29907214,13.69207481,52.21797366,61.36328197
Not Won,70,2,0,26.92790435,24.86411028,47.97926129,28.37890653,15.23182641
Won,63,8,1,38.13020579,31.59477555,32.73361523,40.26287657,31.84095653
Not Won,40,4,0,57.51484559,51.50272153,52.80010036,58.49809822,67.93232375
Not Won,81,0,1,20.7375933,19.1451518,23.31904137,16.3541258,10.76148785
Not Won,50,2,0,39.98454822,28.14740056,56.06755313,68.47166872,47.19538982
Not Won,34,7,0,48.0664371,60.07251986,51.06915161,78.79736163,79.51717098
Not Won,51,1,0,52.83923343,57.55509507,57.95941409,18.9333885,48.86898042
Won,67,9,1,40.03643291,41.77792381,38.47459926,4.387495003,30.25008566
Not Won,9,7,0,99,91.70199423,95.45410179,59.91299522,96.99107314
Not Won,38,6,0,56.11396176,52.62743076,65.13026659,53.72162509,70.74339922
Won,53,9,0,46.91026234,44.82680979,44.95660013,37.46140965,52.51384883
Not Won,17,5,0,65.42338865,81.35511927,90.73164675,76.01162952,91.58572814
Not Won,73,2,0,20.91366254,21.49140532,23.78672569,47.5665904,15.49007831
Won,59,7,1,61.6629748,21.94647743,55.78745849,13.82819535,43.75942867
Won,61,9,0,31.01730607,33.3327774,31.86781609,54.77420379,35.33011128
Won,74,10,0,38.24001238,9.053728031,28.91716914,21.59370983,25.62436382
Not Won,43,7,0,43.07055568,79.71976935,42.69448936,41.44070914,67.39335829
Won,74,9,1,31.19036412,25.73812155,29.01915832,18.32542759,17.60038256
Not Won,78,2,0,24.38131248,15.85462297,16.03899323,32.64554432,12.69869872
Won,51,0,1,62.97057876,46.33159465,41.46788066,24.19494199,59.72238976
Not Won,40,4,0,50.9756276,57.31868054,53.22639114,64.91359492,64.0600278
Not Won,74,1,0,32.95892188,27.58808973,42.76974865,6.854289221,13.21848266
Won,47,1,0,36.90982537,33.22465271,68.29906744,62.63646368,53.4686604
Not Won,33,3,0,69.25759287,58.04089168,74.5646632,48.16441245,76.45333861
Not Won,76,2,0,14.62288911,44.82307235,7.025209532,26.92743266,17.99544128
Not Won,51,1,0,34.98912835,60.72277294,86.64620607,15.83940462,37.350539
